state,fips,county,air_pollution,alcohol_driving_deaths,days_poor_mental_health,days_poor_physical_health,dentists,diabetes,drinking_excessive,exercise_access,flu_vaccinations,food_env_index,frequent_ment_distress,frequent_phys_distress,homeownership,income_inequality,injury_deaths,life_expectancy,life_expectancy_white,median_household_income,obesity,physical_inactivity,poor_fair_health,pop_non_english_speaker,premature_age_adjusted_mortality,premature_death,premature_death_white,prevent_hospital_stays,prevent_hospital_stays_white,primary_care_physicians,sexually_transmitted_infections,smoking,social_associations,some_college,unemployment,uninsured,bonding,bridging,linking,socialcap,pop_female,median_age,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_over_15,pop_never_married,pop_some_college,employees_muni,employees_state,employees_fed,median_income,gini,pop_labor_force,pop_unemployed,median_monthly_housing_cost,total_adherents,protestant,catholic,orthodox,muslim,jewish,other_adherents,county_name,urban,region,democrat_2000,democrat_2004,democrat_2008,democrat_2012,democrat_2016,democrat_2020,republican_2000,republican_2004,republican_2008,republican_2012,republican_2016,republican_2020,gap_2000,gap_2004,gap_2008,gap_2012,gap_2016,gap_2020
WI,55001,Adams County,8.8,0.5333333333,3.777039573,3.5958345058,9.82898e-5,0.174,0.2153586868,0.5307305389,0.33,8.5,0.1159550433,0.1070671496,0.827010094,3.9649242461,122.08073209,78.222524689,77.622980589,43000,0.302,0.261,0.1418897627,0.0071046129,396.36257115,8351.1488956,8964.0313185,3481,3412,1.001352e-4,235.3,0.1644073681,6.0081109498,0.4793345464,0.0471433792,0.0786386788,0.6889498829841614,0.2542495131492615,0.2691372036933899,1.212336540222168,0.4644721794043061,52.6,20111,0.9296902192829795,0.02729849336184178,0.006911640395803291,0.005817711700064641,0,0.038386952414101734,17671,0.2373946013242035,0.2540400775694893,26.35373676097658,9.944806324896824,7.01108845905226,44003,0.4225,8194,81.03490358799122,726,207.8562874251497,112.5748502994012,81.437125748502993,0,0,0,13.844311377245509,Adams,rural,East North Central,52.9,52.1,58.1,53.9,37.1,NA,43,46.8,39.8,45.1,58.9,NA,9.9,5.300000000000004,18.300000000000004,8.799999999999997,21.799999999999997,NA
WI,55003,Ashland County,6.3,0.0833333333,4.1975942956,3.8156299191,7.051282e-4,0.09,0.2466850994,0.6429411401,0.54,7.4,0.127296521,0.1144390665,0.6833180568,4.3010922906,101.57440325,76.659109528,78.231447607,44627,0.338,0.207,0.1649161815,9.425705e-4,399.19417851,8286.8713732,6260.6370614,2808,2824,0.0016129032,367.7,0.186375073,11.612903226,0.6817087846,0.0427307206,0.0792219718,0.6893332600593567,0.2524929642677307,0.2753145098686218,1.2171406745910645,0.4959122884846949,41.7,15779,0.8425755751315039,0.004372900690791558,0.11293491349261676,0.004246149946130933,0,0.026427530261740287,12858,0.31101259916005597,0.23480575448380758,52.15793142784714,10.266810317510616,16.477596805881234,41505,0.4332,7934,71.59062263675321,667,618.7411029275237,291.5764065111097,306.49254193228944,0,0,0,20.672154484124526,Ashland,urban_cluster,East North Central,55.2,63.1,67.9,64.5,52.7,NA,38.5,36,30.7,33.7,41.1,NA,16.700000000000003,27.1,37.2,30.799999999999997,11.6,NA
WI,55005,Barron County,7.2,0.0740740741,3.8180746097,3.6895270519,6.421043e-4,0.115,0.2337303988,0.7432962721,0.47,8.6,0.116758167,0.1073748228,0.7505756751,3.9447589638,83.316802222,79.017820671,78.841426739,50344,0.414,0.232,0.1402935223,0.005681951,314.8824361,6454.4956966,6643.5918817,3841,3794,0.001104948,243.1,0.1657306195,17.237188128,0.576016915,0.0338414877,0.0798223639,0.7195395827293396,0.2564969062805176,0.24240003526210785,1.2184364795684814,0.49823625380307773,44.2,45358,0.9568764054852507,0.011905286829225275,0.007804576921381013,0.007187265752458222,0,0.024075135587988888,37164,0.23135292218275752,0.23369637109219984,34.78989373429164,15.56506018783897,4.012522597998148,49257,0.4302,23096,36.41323172843783,786,567.1244822323958,377.82864617396996,169.26095487246567,0,6.71462829736211,0,13.320252888598212,Barron,urban_cluster,East North Central,44.9,48.9,52.8,48,34.8,NA,49.5,50.3,45.7,50.4,60.1,NA,4.600000000000001,1.3999999999999986,7.099999999999994,2.3999999999999986,25.300000000000004,NA
WI,55007,Bayfield County,6.2,0.3913043478,3.8484794969,3.6601926595,3.324026e-4,0.089,0.2198247748,0.6123617957,0.5,8,0.1219920096,0.1092991178,0.8276604912,4.0067631196,106.80480088,80.075113914,80.875356288,53637,0.297,0.234,0.1388892901,0.0016681727,308.21005324,6712.4208017,6269.6066427,1953,1933,3.331557e-4,206.6,0.160585522,13.992537313,0.7253603428,0.0490015765,0.0915044738,0.6976693272590637,0.3100043535232544,0.3134080469608307,1.3210817575454712,0.4906691548920288,51.6,15004,0.8624366835510531,0.006664889362836577,0.10150626499600107,0.005398560383897627,0,0.017395361237003467,12875,0.20854368932038836,0.2697280725139963,53.38576379632099,23.193814982671288,20.594508131165025,50110,0.4112,7403,55.24787248412805,734,413.21433328893033,206.07433062475022,207.07339816171574,0,0,0,0.0666045024643666,Bayfield,rural,East North Central,53.6,60.3,63.1,61.6,52,NA,39.5,38.7,35.5,36.8,43.3,NA,14.1,21.59999999999999,27.6,24.800000000000004,8.700000000000003,NA
WI,55009,Brown County,9.1,0.4941176471,3.5556485838,3.1558620357,7.631617e-4,0.108,0.2678311052,0.9197079115,0.54,8.5,0.1100534496,0.0963465735,0.6520987583,4.0127409583,63.940043913,79.887059552,80.131231144,62097,0.329,0.196,0.1229175553,0.0264005602,284.92426071,5694.5870057,5361.3934062,2724,2662,7.135988e-4,459.8,0.1496285184,8.7768839772,0.6996107235,0.0273189813,0.0723103332,0.681725263595581,0.24751150608062744,0.2305305451154709,1.1597672700881958,0.5038061425404258,37,258004,0.8520294259003737,0.022763212973442273,0.02409652563526147,0.030894869846979117,7.364226911210678e-5,0.08322351591448195,205842,0.32125610905451757,0.21011302150354258,31.0809134742097,14.689694733414987,5.356506100680609,56775,0.4341,140246,44.42907462601429,881,670.2754357739902,218.12690770825017,444.0318216824525,0.40321442539928304,1.2419004302297918,0.7419145427346808,5.729676984923813,Brown,urbanized_area,East North Central,45.6,44.6,53.9,48.5,41.4,NA,50.3,54.5,44.8,50.3,52.1,NA,4.699999999999996,9.9,9.1,1.7999999999999972,10.700000000000005,NA
WI,55011,Buffalo County,8.2,0.3076923077,3.636269349,3.3993702552,0.0012190476,0.08,0.2418951263,0.6686538603,0.51,8.4,0.1114061344,0.0996048492,0.7533695081,3.9234042553,63.857931307,80.793300574,80.774800563,59087,0.252,0.255,0.1261683499,0.0088282504,278.67159044,5872.138574,5897.9235914,3931,3903,1.518949e-4,265.8,0.1553222752,8.3542188805,0.6231155779,0.0344257366,0.0697560498,0.7346797585487366,0.27992677688598633,0.2366323322057724,1.2512388229370115,0.49105187646303705,45.7,13243,0.9736464547308011,0.004908253416899494,0.0029449520501396965,3.0204636411689195e-4,0,0.021822849807445442,10949,0.22513471549913233,0.23333081628029903,33.14958846182889,12.232877746734124,5.512346145133278,54753,0.4132,7077,35.46700579341529,782,645.3963347317289,417.1634650769118,228.15926989033636,0,0,0,0.07359976448075366,Buffalo,urban_cluster,East North Central,48.7,52.7,56.4,50.7,36.2,NA,45.7,46.1,41.8,47.8,57.9,NA,3,6.600000000000001,14.6,2.9000000000000057,21.699999999999996,NA
WI,55013,Burnett County,6.7,0.5789473684,3.8096741663,3.6788247868,3.248441e-4,0.138,0.2116654779,0.696965776,0.34,8.4,0.1195932225,0.108700797,0.8100780501,4.0300358225,88.954005547,78.875196828,80.33161524,55295,0.351,0.283,0.1400055293,0.0021902806,373.36252864,8595.7413575,6900.1019632,4924,4965,1.302762e-4,97.7,0.1609637578,18.238665972,0.6180923543,0.0462356792,0.0841998712,0.7055134177207947,0.2837730646133423,0.2674243152141571,1.2567107677459717,0.48828663298116676,52.1,15239,0.9149550495439334,0.005249688299757202,0.04206312750180458,0.003084191876107356,2.624844149878601e-4,0.016733381455476082,13018,0.20963281610078352,0.266487302316425,44.097381717960495,16.405275936741255,7.087079204672222,45891,0.4224,6889,51.38626796341995,742,347.54480170796404,271.074594035065,76.40551206573073,0,0,0,0.06469560716827327,Burnett,rural,East North Central,44.5,48.3,49.9,45.9,33.7,NA,48.7,50.9,48.3,52.4,61.9,NA,4.200000000000003,2.6000000000000014,1.6000000000000014,6.5,28.199999999999996,NA
WI,55015,Calumet County,9.7,0.3529411765,3.3373004288,2.9821250888,2.99049e-4,0.119,0.2740809986,0.7912642176,0.49,9.1,0.1005885678,0.0871359507,0.8082485818,3.6428252655,58.627003759,80.861148257,80.681275719,72645,0.269,0.191,0.1086028178,0.0074847435,234.39275278,4588.0504581,4713.3987115,2148,2124,1.198394e-4,251.7,0.141572291,7.190364911,0.749602876,0.0256097998,0.0436952061,0.7473392486572266,0.265563040971756,0.20837059617042544,1.2212729454040527,0.5011359752297083,39.8,49737,0.947865773971088,0.008504734905603474,0.005770352051792428,0.022920562156945535,0,0.04065383919416129,39567,0.24502742184143353,0.22281199107304422,31.566037356495166,16.124816534973963,3.679353398878099,70662,0.388,28043,19.969332810327,978,461.5793020358988,150.15008882808192,309.73433256417064,0,0,0,1.6948806436462396,Calumet,urbanized_area,East North Central,41.1,40.7,50.2,43.5,36.2,NA,54.3,58.2,48.1,55,57.6,NA,13.199999999999996,17.5,2.1000000000000014,11.5,21.4,NA
WI,55017,Chippewa County,7.9,0.3684210526,3.5319019557,3.4358619883,5.457239e-4,0.098,0.2556195408,0.6416886966,0.53,8.5,0.1084084209,0.0995930878,0.7274475181,3.9639105322,72.507439075,79.857034839,79.720117469,59528,0.279,0.206,0.1336366843,0.0045301622,283.09811435,5968.6827173,6094.9279854,4708,4681,8.462226e-4,272.7,0.1538300282,11.28296742,0.6500995312,0.0328469327,0.0568145674,0.7406041026115417,0.2437646687030792,0.2313293218612671,1.2156981229782104,0.47962802427299234,41.2,63445,0.9490267160532745,0.013224052328788715,0.0017653085349515329,0.013097958862006463,0,0.01662857593190953,51461,0.2634422183789666,0.24969658759555521,28.512885176136813,19.891244384900308,2.6479628024272994,55240,0.4006,32655,36.778441280049,832,470.4157654409998,228.8712649202916,237.92357606344626,0.40054474084755265,0,0,3.2203797164143233,Chippewa,urbanized_area,East North Central,46.2,48.3,53.7,49.3,37.7,NA,49,50.6,44.6,49.5,56.7,NA,2.799999999999997,2.3000000000000043,9.1,0.20000000000000284,19,NA
WI,55019,Clark County,7.9,0.4117647059,3.9042887236,3.7569996991,4.321646e-4,0.107,0.2629688454,0.4579129432,0.35,8.8,0.119922327,0.1104680471,0.777890625,3.6403295785,65.967259408,78.626500643,78.480560886,55245,0.388,0.255,0.140861685,0.0227165018,338.92502053,6818.9600835,6974.8683692,4807,4727,2.883589e-4,253.8,0.1767051093,14.129588512,0.4376490391,0.0288403324,0.16460775,0.7033860683441162,0.2808760404586792,0.20174752175807953,1.186009645462036,0.4927418653840582,37.5,34513,0.9648827977863413,0.0063744096427433145,0.0023759163213861443,0.0035928490713644135,2.8974589285196883e-5,0.04386752817778808,26045,0.2536379343444039,0.17526729058615595,24.51250253527656,8.576478428418277,4.317213803494336,49131,0.4229,16332,32.81900563311291,696,579.9077543960796,304.842894205823,274.8630729316806,0,0,0,0.20178725857595847,Clark,urban_cluster,East North Central,41.9,46.1,52.5,44.7,31.1,NA,52.7,52.7,45,53.7,63.6,NA,10.800000000000004,6.600000000000001,7.5,9,32.5,NA
WI,55021,Columbia County,9.7,0.2777777778,3.3725292275,3.2592321587,3.661216e-4,0.11,0.2564097952,0.722062886,0.53,9,0.1034973609,0.0943776773,0.7351828499,3.7328900155,96.177134413,79.167854462,79.040063792,65435,0.432,0.202,0.123759621,0.008143957,309.61618094,6419.8529487,6459.9453297,4644,4595,4.541643e-4,279.5,0.1498196949,13.275572946,0.6452432825,0.026913161,0.0564395984,0.7338173389434814,0.27361559867858887,0.2561061978340149,1.2635390758514404,0.48922345483359747,42.4,56790,0.9518401126958972,0.013558725127663322,0.004155661207959148,0.006462405353055116,2.641310089804543e-4,0.031185067793625638,46612,0.25918218484510425,0.24902271526677233,35.90420848740976,33.96724775488642,9.75523859834478,63293,0.3989,31226,37.94914494331646,973,552.19678707793,350.1662766350536,201.87215174282548,0,0,0,0.15835870005102667,Columbia,urban_cluster,East North Central,49.4,48.4,56.9,56.2,45.4,NA,46.8,50.6,41.7,42.6,47.6,NA,2.6000000000000014,2.200000000000003,15.199999999999996,13.6,2.200000000000003,NA
WI,55023,Crawford County,9,0.3076923077,3.575672712,3.4086475116,4.910687e-4,0.152,0.2462455057,0.7295722182,0.46,8.3,0.1122896035,0.1011124582,0.7612571774,4.1645135899,72.295947751,79.887928546,79.666463255,49200,0.383,0.24,0.129129508,0.0065215988,306.9230728,6987.299214,7238.0742536,5616,5683,6.784261e-4,252.9,0.1589876276,9.2512643395,0.5978002378,0.0369570739,0.0647810992,0.7252607345581055,0.2655649483203888,0.2358843982219696,1.226710081100464,0.48084349904983753,45.7,16313,0.9553730153865015,0.017899834487831792,0.0039232513945932695,0.005026665849322626,0,0.013057071047630724,13554,0.2787369042349122,0.23637589652424446,38.803408324649055,21.332679458100902,4.474958621957948,47331,0.4269,7853,41.130778046606395,674,563.8668589281423,240.2066810862773,309.42081230473445,0,0,0,14.239365537130496,Crawford,urban_cluster,East North Central,54.2,55,62.5,59.2,44.2,NA,40.9,43.5,35.5,39.2,49.6,NA,13.300000000000004,11.5,27,20,5.399999999999999,NA
WI,55025,Dane County,9.4,0.3647058824,3.4136794784,3.1935203267,7.135429e-4,0.061,0.2822481187,0.9406584671,0.65,8.4,0.1041817029,0.0913752975,0.5799034125,4.2516766678,69.736375369,81.717431012,81.852999411,71789,0.226,0.137,0.1199054712,0.0163292869,238.42975617,4914.8365002,4778.5332284,3607,3518,0.001276994,489,0.1244292363,12.546232775,0.8386334535,0.022265268,0.0506129811,0.6849327087402344,0.28320765495300293,0.32999831438064575,1.2981386184692385,0.5033136522472587,34.8,522837,0.8395159485652316,0.05109623075643078,0.002715951625458795,0.05659125119301044,3.7870311397242355e-4,0.06308849603222419,430983,0.38307775480703415,0.18027033281883265,33.81933566293128,73.1489928983603,8.647054435703671,67631,0.4475,308775,37.90138450327909,1187,459.1177959034817,214.3818650078984,217.25438612666548,0.9117488572406177,5.359853956272935,5.804459578792517,15.405482376611694,Dane,urbanized_area,East North Central,61.1,66,72.8,71,70.2,NA,32.6,33,25.8,27.5,23,NA,28.5,33,47,43.5,47.2,NA
WI,55027,Dodge County,9.7,0.3076923077,3.3415539963,3.2404648727,2.845857e-4,0.111,0.2792246312,0.8335830733,0.53,8.8,0.1047396884,0.0959065019,0.697384771,3.5505923961,97.101255283,78.538822603,78.467768554,63608,0.338,0.206,0.119402166,0.0056635854,329.74234461,6868.1583416,6985.7386827,2824,2865,4.556535e-4,402.1,0.1547575558,12.074818308,0.5647639703,0.0262301201,0.0554697708,0.7250334024429321,0.21337811648845673,0.2236773669719696,1.1620888710021973,0.4759145195996949,42.4,87833,0.9368119044095043,0.024409959810094157,0.005852014618651304,0.00548768686029169,7.969669714116563e-5,0.04609884667493994,73104,0.28790490260450863,0.23538988762765703,28.702196213268362,15.472544487834869,6.6034406202680085,56038,0.3917,46268,47.657128036656005,895,504.98540993026063,350.6123322705303,151.38746493313354,0,0,0,2.9856127265967394,Dodge,urban_cluster,East North Central,38.7,37.6,44.8,42.2,32.4,NA,57.5,61.4,53.7,56.7,61.9,NA,18.799999999999997,23.799999999999997,8.900000000000006,14.5,29.5,NA
WI,55029,Door County,8.3,0.1764705882,3.3264824587,3.1636371003,6.519377e-4,0.112,0.2191903161,0.7301781537,0.4,8.9,0.1042067586,0.0937052017,0.7788723856,3.6530821072,93.47826087,81.151998536,80.906480259,61221,0.327,0.202,0.1183946436,0.0049971607,253.42950413,4930.8206001,5189.686662,2385,2394,8.004949e-4,174.7,0.1302993793,19.648509988,0.6411519515,0.036066843,0.0698417607,0.7381235957145691,0.2945942282676697,0.2609325051307678,1.2936503887176514,0.5043544801953139,52.3,27443,0.9652005976023029,0.006959880479539409,0.005392996392522683,0.0053565572277083405,0,0.028604744379258827,23805,0.18092837639151438,0.23073279160441643,37.02219145137194,14.575665925736981,6.5954888313959845,56494,0.4256,14071,46.33643664274039,855,693.2157639013856,348.4973906784236,335.61274068742125,0,0,0,9.10563253554076,Door,urban_cluster,East North Central,43.1,47.8,58,53,45.6,NA,51.3,50.9,40.7,46,48.8,NA,8.199999999999996,3.1000000000000014,17.299999999999997,7,3.1999999999999957,NA
WI,55031,Douglas County,6.9,0.2631578947,3.682416233,3.5144686823,5.323088e-4,0.079,0.2583126034,0.6947394642,0.49,7.8,0.1154448554,0.1036489076,0.6690274841,4.1809358311,68.108605614,79.165862433,79.134169134,50637,0.311,0.19,0.1294140485,0.0022576651,314.1704308,6019.0853869,6005.8651959,6634,6739,2.07929e-4,323.4,0.1781373946,12.244709361,0.7138412219,0.0398027021,0.0659350282,0.7270833253860474,0.24119728803634644,0.26703938841819763,1.235319972038269,0.5004022711077397,41.3,43503,0.9303956049008114,0.01225202859572903,0.01742408569523941,0.010459048801232098,6.896076132680504e-5,0.015102406730570306,36157,0.3116132422490804,0.2682343746408294,33.03220467553962,25.21665172516838,7.861526791255775,50730,0.4215,22887,56.49495346703369,813,485.0653320953826,233.29332638873163,251.45496954188275,0,0,0,0.31703616476822394,Douglas,urbanized_area,East North Central,62.6,65.7,65.8,64.9,50.4,NA,31.9,33.5,32.6,33.7,42.9,NA,30.700000000000003,32.2,33.199999999999996,31.200000000000003,7.5,NA
WI,55033,Dunn County,7.8,0.45,3.728909755,3.5308637837,3.102081e-4,0.093,0.2761633953,0.6365460474,0.55,8.4,0.1144692659,0.1037149226,0.6736234986,4.0098670099,72.986163973,80.418246028,80.457713653,57506,0.416,0.189,0.1407060078,0.0064998221,282.30583818,5615.8936247,5542.759754,2826,2893,6.041215e-4,389.3,0.1623080676,10.739936903,0.6972196761,0.0305124954,0.0597417504,0.7377550005912781,0.22093631327152252,0.3114441931247711,1.270135521888733,0.496249435155897,34.2,44260,0.940307275192047,0.006100316312697696,0.002824220515137822,0.026570266606416627,0,0.018097605061003164,36885,0.35559170394469297,0.19272480795300498,30.546769091730685,33.07727067329417,4.044283777677361,54605,0.4145,24096,46.646746347941566,871,482.15792233850925,370.3855712885058,100.82768999247554,0,0,0,10.944661057527874,Dunn,urban_cluster,East North Central,47.4,52,56.6,51.5,40.9,NA,46.1,46.9,41.6,46.5,52,NA,1.2999999999999972,5.100000000000001,15,5,11.1,NA
WI,55035,Eau Claire County,8,0.4137931034,3.7593118383,3.3976438965,9.948916e-4,0.089,0.2670207434,0.8073549668,0.58,8.1,0.115005865,0.1007836928,0.6317080951,4.419917821,71.867127393,79.534466852,79.500307227,60111,0.308,0.201,0.130549376,0.0126820926,303.26861715,6039.2626809,5992.6990718,5057,4973,0.0012346751,483.3,0.1644514458,12.443209769,0.7505539728,0.026062753,0.0649971829,0.7184630632400513,0.22998493909835815,0.2916717529296875,1.240119695663452,0.5080380513341407,34.3,102388,0.9250595772942142,0.008487322733132789,0.004756416767589952,0.03510176973864125,0.004033675821385319,0.02333281243895769,84836,0.3726484039794427,0.23119896862913622,29.319842169004183,35.199437434074305,5.30335586201508,52178,0.4361,58102,39.99862311108052,882,563.5836979419867,381.4414195430238,164.47901474639443,0,4.233511586452763,1.063441905687895,12.366310160427808,Eau Claire,urbanized_area,East North Central,50.3,54.2,60.3,56,49.7,NA,43.7,44.5,38.1,42.4,42.5,NA,6.599999999999994,9.700000000000005,22.199999999999996,13.6,7.200000000000003,NA
WI,55037,Florence County,6.6,0.1111111111,3.5875696097,3.4518918513,2.314279e-4,0.141,0.2291681427,0.7872484739,0.34,8.6,0.1114735098,0.1009027099,0.847761194,4.1386255342,90.52641108,75.895795796,75.830027335,53188,0.338,0.256,0.1273480836,0,444.54364048,9670.045426,9851.5419019,3120,3175,6.863418e-4,205.9,0.1552717405,6.8634179822,0.7568270481,0.0386983289,0.0743264168,0.7343989610671997,0.2108031064271927,0.26431015133857727,1.2095122337341309,0.48093706936150665,51.9,4354,0.9937988056959118,0.002756086357372531,2.2967386311437759e-4,0,0,0.008727606798346348,3781,0.1880454906109495,0.30891134588883784,43.86770785484612,9.416628387689482,12.861736334405144,47827,0.4621,2083,64.3302928468555,632,417.5898711281935,205.29052679177028,212.29934433642325,0,0,0,0,Florence,rural,East North Central,33.9,36.5,42.2,36.3,25.1,NA,63.5,62.5,56.3,62.7,71.4,NA,29.6,26,14.099999999999994,26.40000000000001,46.3,NA
WI,55039,Fond du Lac County,9.8,0.2881355932,3.6043582356,3.3819922051,6.88879e-4,0.086,0.2544587721,0.8491533262,0.54,8.5,0.1089907015,0.0986518412,0.7122333478,3.8697514368,80.939998827,80.441513037000007,80.220696393,59428,0.342,0.246,0.12966435,0.0092893685,278.32816131,5726.5122749,5906.5006806,2912,2863,6.338495e-4,317.9,0.1578827592,12.091898428,0.6540767885,0.0263449998,0.0552280332,0.73139190673828125,0.2507416605949402,0.23281888663768768,1.2149524688720703,0.5105699339746478,41.2,102082,0.9310554260300543,0.012215669755686605,0.004858838972590662,0.01394956995356674,1.1755255578848377e-4,0.04968554691326581,83667,0.272102501583659,0.22006818048235732,31.376736349209462,20.17985541035638,3.9282145725984994,57798,0.4118,55399,39.78411162656366,847,572.9438273001879,273.49384550293706,292.3656686312517,2.164651245166432,0,0,4.9196619208328,Fond du Lac,urbanized_area,East North Central,39,36.2,44.8,41.9,33.9,NA,57,62.8,53.8,56.8,60.5,NA,18,26.59999999999999,9,14.9,26.6,NA
WI,55041,Forest County,6.8,0.4615384615,3.9607739472,3.8638158348,4.448893e-4,0.094,0.240884127,0.5439595873,0.33,7.2,0.1253671911,0.1162352135,0.7704144949,3.9548749362,132.71693689,74.836282402,77.968286242,45156,0.294,0.226,0.1539009881,0.0031824611,447.66279643,12198.035925,8095.6376331,3412,2997,3.344482e-4,367.9,0.1932899613,8.9186176143,0.5857716581,0.048024012,0.1142857143,0.6756025552749634,0.2152274250984192,0.3216557502746582,1.2124857902526855,0.4937465412285556,46.2,9035,0.8094078583287216,0.008854454897620365,0.1468732706142778,0.004095185390149419,7.74764803541782e-4,0.021693414499169894,7525,0.26073089700996677,0.2503597122302158,68.28998339789706,15.49529607083564,14.831211953514112,43356,0.4152,3987,82.51818409831954,630,471.195184866724,150.2579535683577,320.7222699914015,0,0,0,0.21496130696474636,Forest,rural,East North Central,45.8,48.7,57.1,52.2,34.9,NA,51,50.6,41.9,46.7,61.4,NA,5.200000000000003,1.8999999999999984,15.200000000000005,5.5,26.5,NA
WI,55043,Grant County,9.5,0.2777777778,3.7927868883,3.5679953016,4.26737e-4,0.106,0.2691645526,0.7029565693,0.44,8.3,0.1173040455,0.1062197651,0.6981598887,4.0744123631,61.574932845,80.279907738,80.14860551,57328,0.338,0.211,0.1358218136,0.0033859585,271.2431092,5212.1922891,5308.0246574,5181,5185,4.423162e-4,350,0.1629960356,11.346372046,0.6813413263,0.0284290327,0.0807706176,0.7426282167434692,0.22755396366119385,0.22317199409008023,1.1933541297912598,0.4798229678017858,35.6,51742,0.964574233697963,0.013103474933323025,0.0017587259866259518,0.007962583587801013,2.512465695179931e-4,0.015287387422210197,42906,0.37402694261874797,0.19877468980711993,38.189478566734955,35.07788643655058,4.754358161648177,50522,0.411,27447,35.2315371443145,737,646.2271520074988,237.99015778784565,400.11326355256995,0.5858459615685049,0,0,7.537884705514764,Grant,urbanized_area,East North Central,48.7,50.9,61.2,56.1,41.3,NA,46.6,48.3,37.3,42.3,50.8,NA,2.1000000000000014,2.6000000000000014,23.90000000000001,13.800000000000004,9.5,NA
WI,55045,Green County,10.2,0.25,3.5059520958,3.1915731578,5.145008e-4,0.072,0.2616209767,0.7382335378,0.58,8.7,0.1062361163,0.0936630496,0.7443369983,3.9308316502,60.506526061,80.647572993,80.564340417,63160,0.346,0.247,0.1180469782,0.0057204965,256.96866956,5077.9870756,5108.7539522,3674,3685,5.698624e-4,236.1,0.1451982613,9.7690700388,0.6850725316,0.0255145193,0.0584031379,0.7432223558425903,0.26248323917388916,0.22703537344932556,1.2327409982681274,0.5045973582142179,42.8,36869,0.9669912392524885,0.0039599663674089345,0.0018443678971493667,0.0068078873850660445,4.8821503159836174e-4,0.03016083972985435,29904,0.2521736222578919,0.22411782256095908,34.41915972768451,24.085274892185847,7.4317177032195065,60609,0.4051,20545,25.797030907763446,909,418.4354812442321,237.33782096520275,178.05765159329027,0,0,0,3.040008685739102,Green,urban_cluster,East North Central,51.5,52.5,62.1,58,48,NA,44.4,46.6,36.3,40.7,45.8,NA,7.100000000000001,5.899999999999999,25.800000000000004,17.299999999999997,2.200000000000003,NA
WI,55047,Green Lake County,9.2,0.4285714286,3.6999150475,3.5071439861,5.285971e-4,0.132,0.2455648535,0.7362868091,0.52,8.3,0.1148989134,0.1031646914,0.7502205419,3.9226736566,100.96823221,77.916443205,77.910123775,55512,0.328,0.278,0.1374436151,0.0101118518,356.07780409,7269.0858778,7306.8945866,3235,3230,9.061834e-4,229.2,0.1617346863,15.991471215,0.5293040293,0.0332548859,0.082435047,0.7299809455871582,0.2289712280035019,0.21075034141540527,1.1697025299072266,0.4982662043211523,45.5,18745,0.96126967191251,0.006668444918644972,0.003094158442251267,0.003254201120298746,0,0.04619898639637236,15278,0.234454771566959,0.20512136569751935,30.194718591624433,22.992798079487862,3.5209389170445453,50276,0.4102,9277,34.062735798210625,804,679.4918901894914,401.39625216524064,277.6757125610204,0,0,0,0.41992546323027663,Green Lake,urban_cluster,East North Central,36.2,35.4,41.9,39.2,28.8,NA,59.9,63.6,56.6,59.8,66.2,NA,23.699999999999996,28.200000000000003,14.700000000000005,20.59999999999999,37.400000000000006,NA
WI,55049,Iowa County,9.3,0.2142857143,3.4498374379,3.3021856548,4.627487e-4,0.119,0.2562932809,0.4708067716,0.49,8.6,0.1069255225,0.0952604382,0.7372648704,3.821072151,75.771607537,81.084405136,80.986946535,68017,0.29,0.247,0.1179285944,0.0043536804,259.51248383,5099.032507,5148.8539183,5705,5754,6.746785e-4,164.5,0.151426351,8.4334809192,0.7042728636,0.0260532549,0.0563539896,0.7572910189628601,0.23742610216140747,0.22796374559402463,1.2226808071136477,0.4965218866644045,42.5,23576,0.9664065151001018,0.006998642687478792,0.002672209026128266,0.006235154394299287,7.210722768917543e-4,0.01709365456396335,18997,0.25188187608569773,0.2439345096708517,32.78758059043094,21.50492025788938,6.192738378011538,60017,0.4317,12859,34.76164554008866,934,489.76231688267825,208.5954320935534,279.9848017900114,0,0,0,1.1820829991134376,Iowa,urban_cluster,East North Central,55.4,56.8,66.7,64.7,54.4,NA,40,42.6,32,34.2,39.2,NA,15.4,14.199999999999996,34.7,30.5,15.199999999999996,NA
WI,55051,Iron County,6.3,0.4444444444,3.7597804664,3.6248442072,3.523608e-4,0.105,0.2299192406,0.6362407032,0.42,7.9,0.1196220252,0.1074894474,0.7489177489,4.3278353928,128.54363535,78.623426482,78.710098069,44130,0.261,0.204,0.1341298127,5.397625e-4,330.06473297,7785.1545968,7549.1418326,2595,2684,7.05343e-4,123.4,0.1622488665,5.2900722977,0.6528189911,0.0580495356,0.0734132042,0.7160364389419556,0.2772405445575714,0.2761743366718292,1.269451379776001,0.4914752957550452,53.8,5748,0.9676409185803758,0.006263048016701462,0.008002783576896311,0.0015657620041753654,0,0.011830201809324982,5077,0.19873941303919637,0.3140222686151705,53.23590814196242,17.57132915796799,7.6548364648573415,39855,0.4431,2751,78.1533987640858,613,463.4888438133874,96.17985125084516,367.30899256254224,0,0,0,0,Iron,urban_cluster,East North Central,46.2,50.4,55.8,49.1,36.4,NA,49.4,48.6,42.7,49.3,59.8,NA,3.1999999999999957,1.7999999999999972,13.099999999999994,0.19999999999999576,23.4,NA
